step,elbo
1271,-731878.875
1272,-730790.25
1273,-731982.4375
1274,-730532.1875
1275,-729269.25
1276,-730954.9375
1277,-728012.5
1278,-732485.1875
1279,-728268.25
1280,-732139.875
1281,-729043.125
1282,-735245.75
1283,-730798.25
1284,-728112.5
1285,-730470.6875
1286,-729401.625
1287,-728886.375
1288,-729159.0625
1289,-732494.625
1290,-729462.5625
1291,-730483.0625
1292,-727663.25
1293,-728901.5625
1294,-730905.5
1295,-730522.9375
1296,-728827.375
1297,-729053.9375
1298,-729432.25
1299,-727857.6875
1300,-727980.1875
1301,-729510.6875
1302,-727384.3125
1303,-727115.6875
1304,-727797.5625
1305,-727532.0625
1306,-727880.25
1307,-727857.3125
1308,-727673.625
1309,-729015.1875
1310,-729198.875
1311,-726906.5
1312,-727224.0625
1313,-728189.125
1314,-727032.8125
1315,-728195.1875
1316,-727119.875
1317,-728003.0625
1318,-727839.875
1319,-728718.1875
1320,-729688.25
1321,-728096.875
1322,-727027.5625
1323,-725575.4375
1324,-726698.375
1325,-728460.25
1326,-727129.1875
1327,-727504.125
1328,-726394.3125
1329,-727852.375
1330,-726724.125
1331,-728048.1875
1332,-725868.625
1333,-727768.8125
1334,-726835.0625
1335,-727120.5
1336,-727001.3125
1337,-727916.625
1338,-726031.125
1339,-724418.9375
1340,-726140.8125
1341,-725690.5
1342,-726295.0625
1343,-725471.75
1344,-724640.5625
1345,-725840.0
1346,-725319.625
1347,-726000.5
1348,-723862.1875
1349,-726184.625
1350,-727023.5
1351,-725677.75
1352,-726241.75
1353,-724197.125
1354,-724308.0
1355,-726620.0
1356,-724899.4375
1357,-726264.875
1358,-726300.1875
1359,-724448.875
1360,-724386.0
1361,-725610.375
1362,-725220.5
1363,-724511.125
1364,-726593.625
1365,-724720.75
1366,-724195.0
1367,-724204.5
1368,-724174.125
1369,-724293.8125
1370,-725144.25
1371,-724327.6875
1372,-724080.5
1373,-724636.6875
1374,-724941.5625
1375,-722966.5625
1376,-723722.4375
1377,-724812.875
1378,-723433.25
1379,-722848.5625
1380,-723818.4375
1381,-723697.9375
1382,-723445.125
1383,-723531.5
1384,-723580.875
1385,-721873.4375
1386,-724409.1875
1387,-723572.1875
1388,-723023.75
1389,-724043.75
1390,-723772.0
1391,-723701.375
1392,-723712.0625
1393,-722837.25
1394,-721820.875
1395,-722725.4375
1396,-721575.5
1397,-723707.1875
1398,-721486.375
1399,-723943.0
1400,-721619.125
1401,-722465.875
1402,-723087.0625
1403,-722563.0625
1404,-723085.3125
1405,-722354.4375
1406,-721188.1875
1407,-722091.375
1408,-721438.25
1409,-722270.6875
1410,-722794.5625
1411,-720290.1875
1412,-722598.9375
1413,-722201.625
1414,-722136.1875
1415,-722003.5625
1416,-721093.5
1417,-722788.875
1418,-721664.875
1419,-721273.875
1420,-721558.0
1421,-721629.8125
1422,-722224.75
1423,-722289.3125
1424,-722302.1875
1425,-721505.0625
1426,-720831.6875
1427,-721416.0625
1428,-720718.8125
1429,-721450.5625
1430,-720437.9375
1431,-721721.75
1432,-720694.8125
1433,-719924.1875
1434,-720962.0
1435,-721245.625
1436,-721208.0625
1437,-720840.125
1438,-721444.25
1439,-721760.1875
1440,-720634.8125
1441,-720891.8125
1442,-719983.625
1443,-719747.3125
